贞	zhēn	virtuous, chaste, pure; loyal	卜 25.4	6		0412	2366
师	shī	teacher, master, specialist	巾 50.3	6	1	0413	333
尘	chén	dust, dirt, ashes, cinders	小 42.3	6	5	0414	1718
尖	jiān	sharp, pointed, acute, keen	小 42.3	6	6	0415	1321
劣	liè	bad, inferior; slightly	力 19.4	6	5	0416	1902
光	guāng	light, brilliant, shine; only	儿 10.4	6	4	0417	290
当	dāng	bear, accept, undertake; just	小 42.3	6	3	0418	71
早	zǎo	early; soon; morning	日 72.2	6	2	0419	462
吁	xū	gasp	口 30.3	6	6	0420	2138
吐	tǔ	vomit, spew out, cough up	口 30.3	6	5	0421	1653
吓	xià	scare, frighten; intimidate	口 30.3	6	5	0422	1466
虫	chóng	insects, worms; KangXi radical 142	虫 142.0	6	5	0423	1287
曲	qū	crooked, bent; wrong, false	曰 73.2	6	6	0424	1066
团	tuán	sphere, ball, circle; mass, lump	囗 31.3	6	5	0425	405
吕	lǚ	surname; a musical note	口 30.3	6		0426	1716
同	tóng	same, similar; together with	口 30.3	6	1	0427	69
吊	diào	condole, mourn, pity; hang	口 30.3	6	6	0428	2050
吃	chī	eat; drink; suffer, endure, bear	口 30.3	6	1	0429	475
因	yīn	cause, reason; by; because (of)	囗 31.3	6	2	0430	96
吸	xī	inhale, suck in; absorb; attract	口 30.4	6	4	0431	924
吗	ma	final interrogative particle	口 30.3	6	1	0432	453
吆	yāo	bawl, yell, shout, cry out	口 30.3	6		0433	3551
屿	yǔ	island	山 46.3	6	5	0434	2636
屹	yì	to rise high; to stand erect	山 46.3	6		0435	3851
岁	suì	year; age; harvest	山 46.3	6	1	0436	772
帆	fān	sail; boat	巾 50.3	6	6	0437	2459
回	huí	return, turn around; a time	囗 31.3	6	1	0438	172
岂	qǐ	how? what?	山 46.3	6	6	0439	1726
则	zé	rule, law, regulation; grades	刀 18.4	6	4	0440	284
刚	gāng	hard, tough, rigid, strong	刀 18.4	6	3	0441	621
网	wǎng	net; network; KangXi radical 122	网 122.0	6	3	0442	605
肉	ròu	flesh; meat; KangXi radical 130	肉 130.0	6	2	0443	1009
年	nián	year	干 51.3	6	1	0444	45
朱	zhū	cinnabar, vermilion; surname	木 75.2	6		0445	1120
先	xiān	first, former, previous	儿 10.4	6	1	0446	188
丢	diū	discard	一 1.5	6	4	0447	1639
廷	tíng	court	廴 54.4	6		0448	1626
舌	shé	tongue; clapper of bell; KangXi radical 135	舌 135.0	6	6	0449	1958
竹	zhú	bamboo; flute; KangXi radical 118	竹 118.0	6	5	0450	1588
迁	qiān	move, shift, change; transfer; relocate a capital city	辵 162.3	6	6	0451	1630
乔	qiáo	tall, lofty; proud, stately	大 37.3	6		0452	1488
迄	qì	extend, reach; until; till	辵 162.3	6	6	0453	2549
伟	wěi	great, robust; extraordinary	人 9.4	6	5	0454	1107
传	chuán	summon; propagate, transmit	人 9.4	6	4	0455	332
乒	pīng	used with pong for ping pong	丿 4.5	6	4	0456	3447
乓	pāng	used with ping for ping pong	丿 4.5	6	4	0457	3502
休	xiū	rest, stop; retire; do not!	人 9.4	6	2	0458	1082
伍	wǔ	five, company of five; troops	人 9.4	6	6	0459	1472
伏	fú	crouch, crawl, lie hidden, conceal	人 9.4	6	6	0460	1389
优	yōu	superior, excellent; actor	人 9.4	6	4	0461	774
臼	jiù	mortar; bone joint socket	臼 134.0	6		0462	4066
伐	fá	cut down, subjugate, attack	人 9.4	6	6	0463	1810
延	yán	delay, postpone, defer	廴 54.4	6	5	0464	1103
仲	zhòng	middle brother; go between, mediator; surname	人 9.4	6		0465	1706
件	jiàn	numerary adjunct for article; matter	人 9.4	6	2	0466	250
任	rèn	trust to, rely on, appoint; to bear, duty, office; allow	人 9.4	6	4	0467	186
伤	shāng	wound, injury; fall ill from	人 9.4	6	4	0468	660
价	jià	price, value	人 9.4	6	4	0469	409
伦	lún	normal human relationships	人 9.4	6	6	0470	970
份	fèn	portion, part; duty	人 9.4	6	4	0471	784
华	huá	flowery; illustrious; Chinese	十 24.4	6	5	0472	412
仰	yǎng	raise the head to look; look up to, rely on, admire	人 9.4	6	6	0473	1368
仿	fǎng	imitate, copy; as if	人 9.4	6	5	0474	1259
伙	huǒ	companion, colleague; utensils	人 9.4	6	4	0475	1047
伪	wěi	false, counterfeit, bogus	人 9.4	6	6	0476	1556
自	zì	self, private, personal; from	自 132.0	6	3	0477	43
伊	yī	third person pronoun; he, she, this, that	人 9.4	6		0478	761
血	xuè	blood; radical number 143	血 143.0	6	5	0479	658
向	xiàng	toward, direction, trend	口 30.3	6	3	0480	146
似	shì	resemble, similar to; as if, seem	人 9.5	6	5	0481	431
后	hòu	queen, empress, sovereign; (simp. for 後) behind, rear, after	口 30.3	6	1	0482	48
行	xíng	go; walk; move, travel; circulate	行 144.0	6	3	0483	53
舟	zhōu	boat, ship; KangXi radical 137	舟 137.0	6	6	0484	2224
全	quán	maintain, keep whole or intact	入 11.4	6	4	0485	124
会	huì	assemble, meet together; meeting	人 9.4	6	1	0486	29
杀	shā	kill, slaughter, murder; hurt	木 75.2	6	5	0487	587
合	hé	combine, unite, join; gather	口 30.3	6	4	0488	171
兆	zhào	omen; million; mega; also trillion. China = million; Japan and Taiwan = trillion	儿 10.4	6	6	0489	2246
企	qǐ	plan a project; stand on tiptoe	人 9.4	6	5	0490	450
众	zhòng	multitude, crowd; masses, public	人 9.4	6	4	0491	510
爷	yé	father, grandfather	父 88.2	6	3	0492	1007
伞	sǎn	umbrella, parasol, parachute	人 9.4	6	3	0493	2202
创	chuàng	establish, create; knife cut	刀 18.4	6	5	0494	635
肌	jī	muscle tissue; meat on bones	肉 130.2	6	5	0495	1935
肋	lē	ribs; chest	肉 130.2	6		0496	3324
朵	duǒ	cluster of flowers; earlobe	木 75.2	6	3	0497	1571
杂	zá	mixed, blended; mix, mingle	木 75.2	6	4	0498	853
危	wēi	dangerous, precarious; high	卩 26.4	6	4	0499	826
旬	xún	ten-day period; period of time	日 72.2	6	5	0500	2332
旨	zhǐ	purpose, aim; excellent	日 72.2	6	6	0501	1685
旭	xù	rising sun; brilliance; radiant	日 72.2	6		0502	2846
负	fù	load, burden; carry, bear	貝 154.2	6	4	0503	691
匈	xiōng	a minority	勹 20.4	6		0504	2503
名	míng	name, rank, title, position	口 30.3	6	1	0505	203
各	gè	each, individually, every, all	口 30.3	6	4	0506	209
多	duō	much, many; more than, over	夕 36.3	6	1	0507	61
争	zhēng	dispute, fight, contend, strive	亅 6.5	6	4	0508	344
色	sè	color, tint, hue, shade; form, body; beauty, desire for beauty	色 139.0	6	2	0509	304
壮	zhuàng	big, large; robust; name of tribe	士 33.3	6	6	0510	1432
冲	chōng	soar; pour boiling water over	冫 15.4	6	5	0511	702
妆	zhuāng	to adorn oneself, dress up, use make-up	女 38.3	6	6	0512	2639
冰	bīng	ice; ice-cold	冫 15.4	6	3	0513	1070
庄	zhuāng	village, hamlet; villa, manor	广 53.3	6	6	0514	1024
庆	qìng	congratulate, celebrate	广 53.3	6	5	0515	1269
亦	yì	also, too; likewise	亠 8.4	6	6	0516	886
刘	liú	surname; kill, destroy	刀 18.4	6		0517	751
齐	qí	even, uniform, of equal length	齊 210.0	6	5	0518	1063
交	jiāo	mix; intersect; exchange, communicate; deliver	亠 8.4	6	4	0519	320
衣	yī	clothes, clothing; cover, skin	衣 145.0	6	1	0520	725
次	cì	order, sequence; next	欠 76.2	6	2	0521	183
产	chǎn	give birth, bring forth, produce	立 117.1	6	5	0522	159
决	jué	decide, determine, judge	冫 15.4	6	3	0523	273
亥	hài	12th terrestrial branch	亠 8.4	6		0524	3179
充	chōng	fill, be full, supply	儿 10.4	6	5	0525	690
妄	wàng	absurd, foolish, reckless; false	女 38.3	6	6	0526	2097
闭	bì	shut, close; obstruct, block up	門 169.3	6	5	0527	1267
问	wèn	ask about, inquire after	門 169.3	6	2	0528	137
闯	chuǎng	rush in, burst in, charge in	門 169.3	6	5	0529	2129
羊	yáng	sheep, goat; KangXi radical 123	羊 123.0	6	2	0530	1337
并	bìng	and	干 51.5	6	4	0531	141
关	guān	frontier pass; close; relation	八 12.4	6	1	0532	127
米	mǐ	hulled or husked uncooked rice	米 119.0	6	1	0533	575
灯	dēng	lantern, lamp	火 86.2	6	3	0534	1115
州	zhōu	administrative division, state	巛 47.3	6	6	0535	721
汗	hàn	perspiration, sweat	水 85.3	6	4	0536	1490
污	wū	filthy, dirty, impure, polluted	水 85.3	6	4	0537	1405
江	jiāng	large river; yangzi; surname	水 85.3	6	4	0538	577
汛	xùn	high water, flood tides	水 85.3	6		0539	3759
池	chí	pool, pond; moat; cistern	水 85.3	6	5	0540	1709
汝	rǔ	you	水 85.3	6		0541	2547
汤	tāng	hot water; soup, gravy, broth	水 85.3	6	4	0542	1618
忙	máng	busy, pressed for time; hustling	心 61.3	6	2	0543	827
兴	xìng	thrive, prosper, flourish	八 12.4	6	1	0544	531
宇	yǔ	house; building, structure; eaves	宀 40.3	6	6	0545	1156
守	shǒu	defend, protect, guard, conserve	宀 40.3	6	5	0546	796
宅	zhái	residence, dwelling, home; grave	宀 40.3	6	6	0547	1858
字	zì	letter, character, word	子 39.3	6	1	0548	393
安	ān	peaceful, tranquil, quiet	宀 40.3	6	3	0549	232
讲	jiǎng	explain; discuss; talk	言 149.4	6	3	0550	555
讳	huì	conceal; shun; regard as taboo	言 149.4	6	6	0551	2912
军	jūn	army, military; soldiers, troops	車 159.2	6	5	0552	102
讶	yà	express surprise, be surprised	言 149.4	6	6	0553	2162
许	xǔ	allow, permit; promise; betroth	言 149.4	6	4	0554	263
讹	é	swindle, cheat; erroneous, wrong	言 149.4	6		0555	3782
论	lùn	debate; discuss; discourse	言 149.4	6	4	0556	205
讼	sòng	accuse; argue, dispute; litigate	言 149.4	6	6	0557	1862
农	nóng	agriculture, farming; farmer	冖 14.4	6	5	0558	465
讽	fěng	recite, incant; satirize	言 149.4	6	5	0559	2322
设	shè	build; establish; display	言 149.4	6	5	0560	302
访	fǎng	visit; ask, inquire	言 149.4	6	5	0561	1037
诀	jué	take leave of, bid farewell	言 149.4	6		0562	2845
寻	xún	seek, search, look for; ancient	彐 58.3	6	5	0563	962
那	nà	that, that one, those	邑 163.4	6	1	0564	38
迅	xùn	quick, hasty, rapid, sudden	辵 162.3	6	5	0565	1090
尽	jǐn	exhaust, use up; deplete	尸 44.3	6	4	0566	488
导	dǎo	direct, guide, lead, conduct	寸 41.3	6	4	0567	343
异	yì	different, unusual, strange	廾 55.3	6	6	0568	709
弛	chí	loosen, relax, unstring a bow	弓 57.3	6		0569	3358
孙	sūn	grandchild, descendent; surname	子 39.3	6	4	0570	995
阵	zhèn	column, row or file of troops	阜 170.4	6	5	0571	788
阳	yáng	sun, positive	阜 170.4	6	3	0572	650
收	shōu	gather together, collect; harvest	攴 66.2	6	4	0573	351
阶	jiē	stairs, steps; rank, degree	阜 170.4	6	5	0574	745
阴	yīn	shadow, negative	阜 170.4	6	2	0575	987
防	fáng	defend; prevent; embankment	阜 170.4	6	5	0576	548
奸	jiān	crafty, villainous, false	女 38.3	6		0577	1992
如	rú	if, supposing; as if; like, as	女 38.3	6	3	0578	67
妇	fù	married women; woman; wife	女 38.3	6	5	0579	932
妃	fēi	wife, spouse; imperial concubine	女 38.3	6		0580	2574
好	hǎo	good, excellent, fine; well	女 38.3	6	1	0581	82
她	tā	she, her	女 38.3	6	1	0582	91
妈	mā	mother, mama	女 38.3	6	1	0583	750
戏	xì	theatrical play, show	戈 62.2	6	3	0584	1033
羽	yǔ	feather, plume; wings; rad. 124	羽 124.0	6	4	0585	1865
观	guān	see, observe, view; appearance	見 147.2	6	4	0586	334
欢	huān	happy, pleased, glad; joy; enjoy	欠 76.2	6	1	0587	685
买	mǎi	buy, purchase; bribe, persuade	大 37.3	6	1	0588	758
红	hóng	red, vermillion; blush, flush	糸 120.3	6	2	0589	502
驮	tuó	carry on back	馬 187.3	6		0590	3427
纤	xiān	fine, delicate; minute; graceful	糸 120.3	6	6	0591	2106
驯	xún	tame, docile, obedient	馬 187.3	6		0592	2820
约	yuē	treaty, agreement, covenant	糸 120.3	6	4	0593	424
级	jí	level, rank, class; grade	糸 120.3	6	3	0594	415
纪	jì	record, annal, historical account	糸 120.3	6	4	0595	584
驰	chí	go quickly or swiftly; hurry	馬 187.3	6	6	0596	2100
纫	rèn	thread needle, sew stitch, string	糸 120.3	6		0597	4173
巡	xún	patrol, go on circuit, cruise	巛 47.4	6	6	0598	1544
寿	shòu	old age, long life; lifespan	寸 41.4	7	5	0599	1615
弄	nòng	do, play or fiddle with; alley	廾 55.4	7	4	0600	1053
麦	mài	wheat, barley, oats; simplified form of KangXi radical number 199	麥 199.0	7	5	0601	1171
玖	jiǔ	black-colored jade	玉 96.3	7		0602	5072
玛	mǎ	agate; cornelian	玉 96.3	7		0603	1248
形	xíng	form, shape, appearance	彡 59.4	7	5	0604	269
进	jìn	advance, make progress, enter	辵 162.4	7	2	0605	81
戒	jiè	warn, caution, admonish	戈 62.3	7	5	0606	1566
吞	tūn	swallow; absorb, annex, engulf	口 30.4	7	6	0607	1797
远	yuǎn	distant, remote, far; profound	辵 162.4	7	2	0608	386
违	wéi	disobey, violate, defy; be apart from	辵 162.4	7	5	0609	1184
韧	rèn	strong and pliable, resilient	韋 178.3	7	6	0610	3137
运	yùn	run; simplified form of 運 luck, fortune; ship, transport	辵 162.4	7	2	0611	345
扶	fú	support, help; protect; hold on	手 64.4	7	5	0612	1612
抚	fǔ	pat, console, comfort; pacify	手 64.4	7	6	0613	1720
坛	tán	altar; arena, examination hall	土 32.4	7	6	0614	1806
技	jì	skill, ability, talent, ingenuity	手 64.4	7	4	0615	422
坏	huài	rotten, spoilt, bad, broken down	土 32.4	7	3	0616	832
抠	kōu	raise, lift up; tight-fisted	手 64.4	7		0617	4103
扰	rǎo	disturb, annoy, agitate	手 64.4	7	4	0618	1483
扼	è	grasp, clutch; choke, strangle	手 64.4	7		0619	2931
拒	jù	ward off with hand, defend	手 64.5	7	4	0620	1331
找	zhǎo	search, seek, look for; find	手 64.4	7	2	0621	466
批	pī	comment, criticize; wholesale	手 64.4	7	4	0622	569
址	zhǐ	site, location, land for house	土 32.4	7	4	0623	1848
扯	chě	rip up, tear down; raise; haul	手 64.4	7	6	0624	2084
走	zǒu	walk, go on foot; run; leave	走 156.0	7	2	0625	207
抄	chāo	copy, confiscate, seize	手 64.4	7	5	0626	2213
贡	gòng	offer tribute; tribute, gifts	貝 154.3	7	5	0627	1548
汞	gǒng	element mercury	水 85.3	7		0628	3772
坝	bà	embankment; dam	土 32.4	7	6	0629	2786
攻	gōng	attack, assault; criticize	攴 66.3	7	6	0630	588
赤	chì	red	赤 155.0	7	6	0631	1660
折	zhé	break off, snap; bend	手 64.4	7	4	0632	1131
抓	zhuā	scratch; clutch, seize, grab	手 64.4	7	5	0633	992
扳	bān	pull; drag; right itself	手 64.4	7		0634	3169
抡	lūn	swing, brandish, flourish	手 64.4	7		0635	3869
扮	bàn	dress up; dress up as	手 64.4	7	4	0636	1974
抢	qiǎng	plunder, rob, take by force	手 64.4	7	5	0637	1412
孝	xiào	filial piety, obedience; mourning	子 39.4	7	5	0638	2116
坎	kǎn	pit, hole; snare, trap; crisis	土 32.4	7		0639	2446
均	jūn	equal, even, fair; all, also	土 32.4	7	5	0640	903
抑	yì	press down, repress; curb, hinder	手 64.4	7	6	0641	1748
抛	pāo	throw (away)	手 64.4	7	6	0642	1692
投	tóu	throw, cast, fling, pitch; jump	手 64.4	7	5	0643	516
坟	fén	grave, mound; bulge; bulging	土 32.4	7	6	0644	2370
坑	kēng	pit, hole; bury, trap; harry	土 32.4	7	6	0645	2242
抗	kàng	resist, oppose, defy, reject	手 64.4	7	6	0646	766
坊	fāng	neighborhood	土 32.4	7		0647	2542
抖	dǒu	tremble, shake, rouse; give shake	手 64.4	7	5	0648	1757
护	hù	protect, guard, defend, shelter	手 64.4	7	3	0649	529
壳	ké	casing, shell, husk	士 33.4	7	6	0650	1937
志	zhì	purpose, will, determination; annals	心 61.3	7	4	0651	542
块	kuài	piece, lump; dollar	土 32.4	7	1	0652	793
扭	niǔ	turn, twist, wrench; seize, grasp	手 64.4	7	6	0653	1805
声	shēng	sound, voice, noise; tone; music	士 33.4	7	3	0654	195
把	bǎ	hold, take; guard; regard as	手 64.4	7	3	0655	110
报	bào	report, tell, announce	手 64.4	7	2	0656	234
拟	nǐ	draft; intend, plan, propose	手 64.5	7	6	0657	1541
却	què	still, but; decline; retreat	卩 26.5	7	4	0658	287
抒	shū	express; eliminate; relieve	手 64.4	7	6	0659	3071
劫	jié	take by force, coerce; disaster	力 19.5	7	6	0660	1825
芙	fú	hibiscus	艸 140.4	7		0661	2627
芜	wú	luxurious growth of weeds	艸 140.4	7		0662	3239
苇	wěi	reed	艸 140.4	7		0663	3233
芽	yá	bud, sprout, shoot	艸 140.4	7	6	0664	2737
花	huā	flower; blossoms	艸 140.4	7	3	0665	410
芹	qín	celery	艸 140.4	7		0666	3740
芥	jiè	mustard plant; mustard; tiny	艸 140.4	7		0667	4002
芬	fēn	fragrance, aroma; perfume	艸 140.4	7		0668	1890
苍	cāng	blue; green	艸 140.4	7	6	0669	1728
芳	fāng	fragrant; virtuous; beautiful	艸 140.4	7		0670	1586
严	yán	strict, rigorous, rigid; stern	一 1.6	7	4	0671	545
芦	lú	rushes, reeds	艸 140.4	7		0672	2477
芯	xīn	pith from rush (juncus effusus)	艸 140.4	7		0673	2539
劳	láo	labor, toil, do manual work	力 19.5	7	5	0674	679
克	kè	gram; overcome; transliteration	儿 10.5	7	4	0675	262
芭	bā	plantain or banana palm; fragrant	艸 140.4	7		0676	3126
苏	sū	a surname, awake	艸 140.4	7	6	0677	590
杆	gān	pole; shaft of spear	木 75.3	7	6	0678	2011
杠	gāng	lever, pole, crowbar; sharpen	木 75.3	7	6	0679	3066
杜	dù	stop, prevent; restrict; surname	木 75.3	7	6	0680	1277
材	cái	material, stuff; timber; talent	木 75.3	7	4	0681	952
村	cūn	village, hamlet; uncouth, vulgar	木 75.3	7	5	0682	712
杖	zhàng	cane, walking stick	木 75.3	7	6	0683	2435
杏	xìng	apricot; almond	木 75.3	7		0684	2790
杉	shān	various species of pine and fir	木 75.3	7		0685	2718
巫	wū	wizard, sorcerer, witch, shaman	工 48.4	7		0686	2189
极	jí	extreme, utmost, furthest, final	木 75.3	7	3	0687	363
李	lǐ	plum; judge; surname	木 75.3	7	3	0688	472
杨	yáng	willow, poplar, aspen; surname	木 75.3	7		0689	1062
求	qiú	seek; demand, request; beseech	水 85.2	7	3	0690	312
甫	fǔ	begin; man, father; great; a distance of ten li	用 101.2	7		0691	2152
匣	xiá	small box, case, coffer	匚 22.5	7		0692	3061
更	gèng	more, still further, much more	曰 73.3	7	3	0693	221
束	shù	bind, control, restrain; bale	木 75.3	7	3	0694	998
吾	wú	i, my, our; resist, impede	口 30.4	7		0695	1649
豆	dòu	beans, peas; bean-shaped	豆 151.0	7	5	0696	1793
两	liǎng	two, both, pair, couple; ounce	一 1.6	7	2	0697	133
酉	yǒu	10th terrestrial branch; a wine vessel	酉 164.0	7		0698	3839
丽	lì	beautiful, magnificent, elegant	丶 3.7	7	4	0699	834
医	yī	cure, heal; doctor, medical	匸 23.5	7	1	0700	482
辰	chén	early morning; 5th terrestrial branch	辰 161.0	7	6	0701	2317
励	lì	strive; encourage	力 19.5	7	4	0702	1468
否	fǒu	not, no, negative; final particle	口 30.4	7	4	0703	620
还	hái	still, yet, also, besides	辵 162.4	7	2	0704	80
尬	gà	limp, staggering gait; embarrass	尢 43.4	7	6	0705	2729
歼	jiān	annihilate, wipe out, kill off	歹 78.3	7		0706	1815
来	lái	come, coming; return, returning	木 75.3	7	1	0707	15
连	lián	join, connect; continuous; even	辵 162.4	7	4	0708	399
轩	xuān	carriage; high; wide; balcony	車 159.3	7		0709	2389
步	bù	step, pace; walk, stroll	止 77.3	7	2	0710	349
卤	lǔ	salt	卜 25.5	7		0711	3747
坚	jiān	hard, strong, firm; resolute	土 32.4	7	4	0712	748
肖	xiào	look like, resemble, be like	肉 130.3	7	6	0713	2019
旱	hàn	drought; dry; dry land	日 72.3	7	6	0714	2523
盯	dīng	rivet gaze upon, keep eyes on	目 109.2	7	6	0715	1906
呈	chéng	submit, show; appear; petition	口 30.4	7	6	0716	1563
时	shí	time, season; era, age, period	日 72.3	7	1	0717	25
吴	wú	name of warring state; surname	口 30.4	7		0718	1135
助	zhù	help, aid, assist	力 19.5	7	2	0719	607
县	xiàn	county, district, subdivision	厶 28.5	7	5	0720	877
里	lǐ	unit of distance; village; lane	里 166.0	7	1	0721	50
呆	dāi	dull; dull-minded, simple, stupid	口 30.4	7	5	0722	1338
吱	zhī	chirping, squeaking, hissing	口 30.4	7		0723	2805
吠	fèi	bark	口 30.4	7		0724	3426
呕	ǒu	vomit; annoy, enrage	口 30.4	7	6	0725	2855
园	yuán	garden; park, orchard	囗 31.4	7	3	0726	988
旷	kuàng	extensive, wide, broad; empty	日 72.3	7	6	0727	2735
围	wéi	surround, encircle, corral	囗 31.4	7	4	0728	576
呀	ya	particle used to express surprise or mild emphasis; (Cant.) slurred form of the number ten	口 30.4	7	4	0729	929
吨	dūn	metric ton; (Cant.) to babble, gibberish	口 30.4	7	5	0730	1700
足	zú	foot; attain, satisfy, enough	足 157.0	7	2	0731	527
邮	yóu	postal, mail; post office	邑 163.5	7	3	0732	1652
男	nán	male, man; son; baron; surname	田 102.2	7	2	0733	602
困	kùn	to surround, beseige; to be surrounded; difficult	囗 31.4	7	4	0734	868
吵	chǎo	argue, dispute; disturb, annoy	口 30.4	7	5	0735	2040
串	chuàn	string; relatives; conspire	丨 2.6	7	6	0736	1832
员	yuán	member; personnel, staff member	口 30.4	7	2	0737	200
呐	nà	raise voice, yell out loud, shout; stammer	口 30.4	7		0738	2899
听	tīng	hear; understand; obey, comply	口 30.4	7	1	0739	285
吟	yín	sing, hum; recite; type of poetry	口 30.4	7	6	0740	2015
吩	fēn	order, command, instruct	口 30.4	7	6	0741	2299
呛	qiāng	choke by smoke; irritates nose	口 30.4	7		0742	3418
吻	wěn	kiss; the lips; coinciding	口 30.4	7	5	0743	1973
吹	chuī	blow; puff; brag, boast	口 30.4	7	5	0744	1390
